Total_votes,hate_speech,offensive_language,neither,class,comments
3,0,3,0,1,first thing wake sell hoe
4,0,4,0,1,first thing meet famous star sell hoe
3,0,2,1,1,flappy bird makes want smash fuckin screen
3,0,3,0,1,insecure girl ya name wont mention instagram straight flciking bitch nipple slip away stripping
3,0,3,0,1,foreign bad bitch n said name trinaaa trap house look like got hit hurricane katrinaaaa
3,0,3,0,1,foreign iphone imma call goth hoe
3,0,3,0,1,french montana got ta give kardashian bitch mil cuz divorce ill never marry none u bitches
3,0,3,0,1,conversation blakcocaine_ hoes falling easy
6,0,6,0,1,fuck ah bitch think commas
3,0,3,0,1,fuck deeeez bitches
3,1,2,0,1,fuck rite pussy
3,3,0,0,0,fuck ray rice someone crack bitch
3,0,3,0,1,fuck fat mexican bitch
6,0,6,0,1,fuck twitter aint getting bitch
3,0,3,0,1,fuck u bitch fuck u bitch
6,1,5,0,1,fuck bitch
3,1,2,0,1,fuckin twats
3,2,1,0,0,fucking christ hate tutors tas literally get paid teach retards stop picking nose get fuck outta face
3,0,3,0,1,fucking hot boots doesnt love boot boy lick soles clean
3,1,2,0,1,fucking queer
3,1,2,0,1,fuk u stupid twat fuk upd dik suker wipe cum ur lip
3,0,0,3,2,fuzzy socks actual life
3,3,0,0,0,gay ass fags
4,1,2,1,1,geekylesbianscientists theblairbetch douglasrichardsonships kaylabird okay consider though
3,0,3,0,1,get level bitch im careful kick wit
3,0,3,0,1,get pussies
3,0,3,0,1,getting every dolla bitch
3,0,3,0,1,girl acting like im staring bitch cant laugh joke aint worth staring anyways
3,0,3,0,1,girls hoe sun shine
3,0,3,0,1,give dope dick fuckin addict hoe u fool u thought nigga neva yo
3,0,3,0,1,give bitches good head assure back _
3,0,3,0,1,givenchy toes bros hoes
3,0,3,0,1,glad know hoe looking attention gladyouregone
3,0,0,3,2,glenladen got life flight osu saving dont mess birds respect
3,2,1,0,0,go get left hot car die bitch
3,1,2,0,1,god cant fucking stand waiters bitch people tipping get real fucking job
6,0,6,0,1,gon na get tattoo teardrop dick cause murdered pussy
3,0,3,0,1,gon na pussies mix concrete today teach pose like badass motherfucker let
3,0,3,0,1,good dick tattoos bitches like dat talk dem kind way bitches like dat
3,0,3,0,1,goodnight stuck twats laughing tweets
3,0,3,0,1,got bitch bad cant afford fuck
6,1,5,0,1,got death wish like cunts im happy man fuckittt
3,0,3,0,1,got ah tight schedule fuck ur bitch met
3,0,3,0,1,got cramps bitches smokeweed teamloudpack
3,0,2,1,1,got like hoes low pro
3,0,3,0,1,got bitch whip coming pick
3,0,3,0,1,got bad bitches waiting
3,1,2,0,1,got club early get free wait hoes show
3,0,3,0,1,got hoe scroll
3,0,3,0,1,got ta bitches outta line
6,0,6,0,1,got ta clear ya throat pussy eh rt johnlacarbiere voice deepest morning
3,0,3,0,1,got ta remind put da phone sometimes cuz get sidetracked see bad bitches n den get mad cuz cant meet em
3,1,2,0,1,got ta tip monogamous niggas yo bitch fuckin anonymous nigga
3,0,0,3,2,graham crackers marshmallows little marshmallows little chocolate bars make smores man
3,0,2,1,1,greatwhiteprivilege straight people like nice queer people
3,0,0,3,2,green beans summer yellow squash zucchini cucumber set road today free
3,0,3,0,1,grew shit stuck wit da shit u pussy fuck wit dis shit im love wit dis shit
3,0,0,3,2,guess mess later sure else maybe trash lol yet maybe lottery
3,0,0,3,2,guess rubes doesnt want go date
3,2,1,0,0,guy complains gays oversensitive response look complaining like little pussy waahh waahh hypocrite
3,0,2,1,1,guys cheat girlfriend trash girls know girlfriend also trash
3,0,3,0,1,ha fucking twat go cry mommy
3,0,3,0,1,hahaha damn dirtyyyy hoes
6,1,5,0,1,hahaha dumb bitch
6,0,6,0,1,hahaha good luck one bitch
3,0,3,0,1,hahaha girl popped bitch like molly haha
3,0,3,0,1,hahaha dude timeline says bitch every tweethahaha im rollin lol
3,0,3,0,1,happy birthday nigguh dee_gotnohoes
3,0,3,0,1,happy birthday kto love ya bitch cute back still
3,0,3,0,1,happy birthday main bitch ride die girlfriend love much rosestokoe
3,0,3,0,1,happy birthday funniest bitch know realerthanplies
3,0,2,1,1,happy bro happy ho happy husband key marriage u c study thinks
3,0,2,1,1,happy halloween bitches
3,2,1,0,0,harm pussy instead rt abc missing yrold usc medical student last seen tuesday may harm
3,1,2,0,1,anyone noticed aliens flaws retards crash landed earth means dont know drive
3,0,3,0,1,hate hoes caption shit lol shit hella cheesy
3,0,3,0,1,hate point truths people flip script like youre wrong bitch
3,0,1,2,2,blast yesterdayshe even monkey bars tryna kill lol
3,0,3,0,1,one days pimp wants unfollow every bitch mile radius ig wont let beat
3,0,3,0,1,song called hit u back iconic lines go big ole pack pretty bitches
3,1,2,0,1,gay fuck busted basic bitches lol
3,0,3,0,1,said black bitch
3,0,3,0,1,actually crying bitch
3,0,0,3,2,hes making fun cause im worried bird saying hes surprised dont like splitting poles lol ugh jerk
6,2,4,0,1,heard ya got man hoe hope understand tho
3,1,2,0,1,hell would freeze ever let bitch kick fuckin face
3,0,3,0,1,hell yeah im pussy cat today dont forget sexy one
3,0,3,0,1,henny cups ice bitch im froze
3,0,3,0,1,friends said shallow conceited controlling grabbed wrist said never talk fat jealous bitches
6,0,6,0,1,ass mann bro sit shit l walk like wasnt gone grab bitch bye
3,0,3,0,1,fuckin jaw unhinged eating bitch whole fuck shit
3,0,3,0,1,pussy like heart like fuck
3,0,2,1,1,hey im bragging im like best haggling know got cash capitalism ho receatter indiegamepickuplines
3,0,3,0,1,hey new followers waving welcome ion talking bout shyt tho retarded ass thoughts pop head
3,0,3,0,1,hey shawnda im rich bitch
3,0,3,0,1,hi neither dumb bitch im pretty smart one genuinely nice people ive ever met
3,0,0,3,2,hillbilly bonebobonebobone bone
3,0,3,0,1,hit bitch reality check bitches love reality checks
3,1,2,0,1,hit strip club see bitches went school
3,2,1,0,0,hoe ass nigga
3,0,3,0,1,hoe w chanel backpack please
3,0,3,0,1,hoes aint shit comes ah loyal woman
3,1,2,0,1,hoes always putting self nigga situation yall going satisfied till get ass beat nigga
3,0,3,0,1,hoes even stupider
3,1,2,0,1,hoes get beat n nigga knw dey ah tell u stay wit ah pistol n always ready squeeze
3,0,3,0,1,hoes get mad think forget
3,0,3,0,1,hoes iphone
3,0,3,0,1,hoes like honest say different
6,1,5,0,1,hoes need stay hoes place fr
3,0,3,0,1,hoes pick like dandelions pickme
3,0,3,0,1,hoes thinkin turns born virgins
3,0,3,0,1,hold bitch im pray imma grab bible
3,0,2,1,1,hollywood really want break heart make movie handsome retarded man good flash mean girlfriend
3,0,3,0,1,holy fuck yall little bitches like san antonio stfu
3,0,2,1,1,holy shit getting dunked cripple unreal
3,0,3,0,1,honestly bitch mob
3,3,0,0,0,hope gezus gets shot faggot head houston nbombs
3,0,3,0,1,hope bitch prepared aftermath
3,0,3,0,1,hot nigga big dont like bobby bitch nice rt blastography waymothegod wont tho
3,0,0,3,2,ah yardie reach wyoming live
3,0,3,0,1,many fingers bitch got ta break mother fuckers stop taking god damn lighters
3,0,3,0,1,many u hoes bad ass little kids dont medication cut school every week
3,0,0,3,2,much wan na bet antigovernment black helicopter teabagger behind boston marathon explosions twitchyteam p tcot
3,2,1,0,0,fuck fucking faggot ass randos even find zoes ask account
3,1,2,0,1,insecure hoe tf
3,0,2,1,1,settin trends youre rappin wearing shit everyone else wearin rappin mixtape trash yo
3,0,3,0,1,far left looks best ask bitches try hard especially youre thick
3,0,3,0,1,ltthis bitch vewxyz
3,0,3,0,1,asshats cair called islamophobe would say guilty fuck pass bacon bitch tcot
3,0,3,0,1,cheeks gone cold bitch
3,0,3,0,1,arial rose athletic asian babe plays pussy afterexercising
3,0,3,0,1,avery adorable petite red haired teen plays shavedpussy
3,0,3,0,1,cassie laine brunette slips lingerie massages wet pussy withoil
3,0,3,0,1,crystal star leggy playful babe crystal star spreads pussy foryou
3,0,3,0,1,evilyn fierce naughty girl next door pummels pussy purpletoy
3,0,3,0,1,ioana tiny teen ioana fucks tender pussy avibrator
3,0,3,0,1,kleopatra ivory skinned nubile kleopatra fingers shavedpussy
3,0,3,0,1,lilith lee hot blonde teen fucks tender pussy adildo
3,0,2,1,1,lola foxx nubile coed shows pink pussy fondlesherself
3,0,3,0,1,lola foxx steaming hot nubile lola foxx shoves dildo deep wetpussy
4,0,0,4,2,works fancy telephones told clam phone call mr clam texts phones
3,3,0,0,0,leo get fuck vine fag
3,0,3,0,1,hungrier ho
3,0,3,0,1,hurt ass ah whole nigga hate bitch tf
3,1,2,0,1,aint worried nigga takin bitch
3,0,3,0,1,one people needs reassurance damn often im ugliest bitch world
3,0,3,0,1,fucked hoe nobody
3,0,3,0,1,bet yo bitch try n slide let hair
3,0,3,0,1,sweetheart honestly bitch specialty
3,1,2,0,1,dont shit talk chip talk dese niggaz jus bitch talk dese niggaz jus chik stalk naw aint got chik
3,0,0,3,2,dont think women wear flesh tone colored pants lol
3,2,1,0,0,find funny fags write looking bf grindr ap lol thats fucking ap dumbass
3,1,0,2,2,get girls point seems colored people died holocaust thats picture holocaust idk
3,0,3,0,1,got ounce bitch
3,0,3,0,1,got retarded ass friends love em tho make life nicer
3,0,3,0,1,got bitches like im sosa hoe jewelery shinin like mop glo
3,0,3,0,1,got ta team hoes like pat summit
3,0,3,0,1,hate ah dirty house foul living bitches
3,2,1,0,0,hate hoes
3,1,2,0,1,hate manager much makes wan na throw silverware stupid bitch ass
3,0,2,1,1,hate whole slut hoe thot talk lol given im sure peoples personal inboxes late nights look like
3,0,3,0,1,taller older bitch
3,0,3,0,1,havnt fought bitch ina minute cant wait
3,0,3,0,1,head butted bitch club lmao tried play bitch know head hurts
3,0,3,0,1,fell love bitch stupid bootyyyyyy
3,0,3,0,1,realized dirkalisic talking shit nonstop past hours stop texting bitch
3,0,3,0,1,like chillin yo bitch like fuckin
3,0,3,0,1,listened dedication three times exactly gon make pussy eater subsciously
3,0,3,0,1,love bad bitches thats fucking problem
3,0,3,0,1,love airing everyone loved kill la kill like fucking trash everyone loved hates
3,0,0,3,2,made sweet amp spicy drunken noodles handmade handcut ho fun noodles marinated chickenshrimp back hurting
3,0,2,1,1,might need get hoes
6,0,6,0,1,need one around world twitter bitches cause local facebook hoes aint cuttin lol
3,0,3,0,1,need claritin clear bitch
3,0,3,0,1,need go mexican flea market grab fake gucci sandals stunt hoes
3,0,3,0,1,never knew mother heartless bitch mother would popped foh
3,0,3,0,1,pop dontae already amp got bitch dah big yaknow
3,0,3,0,1,ran rt sadonna_rae hoe texted asking borrow roll tissue tomorrow
3,0,3,0,1,really hate hungry bitches put dick friends swear yall get beat fuck ill show friends
3,1,2,0,1,really want xbone said would say week ago would call super retard
3,0,1,2,2,reblogged mock god bless
3,0,0,3,2,saved bird yesterday
9,1,8,0,1,seen nigga dressed impress hop da bus n bitch wit phatty get stop say somethingod throwin u da lob
3,0,3,0,1,still dont understand bitches high shool would put false eyelashes every fucking day
3,0,0,3,2,think need watch dawn planet apes
3,0,3,0,1,think girlfriend get locked shed first one raped pussy
3,0,3,0,1,think im addicted naked pictures sittin talkin bout bitches almost
3,0,1,2,2,thought garbage men supposed bring trash dump wouldnt take ha ha ha self depreciation ftw
3,0,0,3,2,wan na go ghetto club tonight
3,0,2,1,1,want dyke clique
6,0,6,0,1,emo ok emosquadk get level bitch
3,0,3,0,1,enjoying nicki minajs song anaconda said fuck skinny bitches lol nah bitch fuck
4,0,4,0,1,gone days dont bitch ass miss
3,0,3,0,1,lit den bitch last night
3,0,3,0,1,never mean broke keep making seem like ass never went party fuck bitches
3,0,0,3,2,pulling redskins one
3,0,0,3,2,teachers pet elementary school like brought cookies brownies gave hugs im ashamed
3,0,3,0,1,wish lesbian wouldnt deal bitch boys mostly bc girls rlly hot
3,0,3,0,1,wonder girls call eachotha bitches cool nigga call dem one mfas body dontgetit
3,0,3,0,1,wont get catfished anymore tho bc im longer trying stick myy pp twitter hoes
3,0,3,0,1,wouldnt michaelangelo rt derekisnormal yaaaaaaasss rt theyellonegro hoes control
3,0,3,0,1,id go jamaica n attend wild dancehall events jus five star frog splash bitch tree n get wshh
6,0,6,0,1,id rather sit alone fuck w iffy bitches
3,0,3,0,1,im also looking hire full time bitches
3,0,3,0,1,im sorry dont eat seafood solely fact ocean seriously unrespectable pussy
3,0,3,0,1,im sorry called gaptoothed bitch fault youre gaptoothed
3,0,3,0,1,iont neva chase hoes move slow let em chase
7,0,2,5,2,imessage trash
3,0,0,3,2,ios autocorrect trash rt no_can_do__ phone capitalizing dumbest things
3,0,2,1,1,id look real retarded trynna hi ill head
3,0,3,0,1,idgaf bout basic bitch
3,0,3,0,1,idk planet bitch works planet earth following supervisors instructions mean im resistant
3,0,3,0,1,idk yall ppl gowent aampt ackin like yall shocked bodies first class hos knew personally
6,0,6,0,1,bitch dont like somethin wrong wit da bitch
3,0,3,0,1,bitch would everrrrrrr
3,0,3,0,1,girl hoe aint stealing anyones man stfu
3,0,3,0,1,ah nigga beefing wit u dey gon try fuck ur bitch kill u slower
3,0,3,0,1,anyone reviews game loan player cunt shouldnt game reviews especially start fifa
3,0,3,0,1,bitches wan na nigga get couch go fine one
6,0,6,0,1,dey go linch together gon eat pussy befo come back
3,0,1,2,2,die resurrected animal id howler monkey
3,0,1,2,2,ice jj fish gets looks really trash
3,0,3,0,1,dont eem try leanandcuisine nigga talk trash smash bros shittiest facts
3,1,2,0,1,ive ever faggot let know ill change
3,0,3,0,1,someone thinks hoes saying cause either wan na one one
3,0,3,0,1,u dolled got voodoo u bitches
3,0,0,3,2,u dont buy box colored goldfish r racist tbh
7,0,2,5,2,u eat fried eggs leave yolk entirely yellow ur disgrace also nasty
3,0,3,0,1,u get mad ur feelings bout zoes vs yanks tweets twitter aint u rolling shit tho
3,0,3,0,1,u gon wit ur bae even cheat shut fuck take dick pussy aint nothing better love
3,0,2,1,1,uckin love freebees like pom im duck hm life
6,0,1,5,2,ur girl watch snapped front u trying spook u
6,0,6,0,1,yo girl doesnt swallow kids bitch basic
3,1,2,0,1,fuck bitch cause nigga im shit ill salute ya
3,0,3,0,1,delete tweets one hour tweet gigantic pussy
3,0,3,0,1,lil pussy stomach pouch thingy dont wear tight clothes shit unattractive
3,0,3,0,1,youre unlocking badgesstickers online wear around real life rest us know cunt
3,0,3,0,1,youre way trying make feel bad calling fat bitch whore etc rethink life
3,0,3,0,1,trying noncontact hockey dont call anyone else pussy
3,0,3,0,1,youre cheering mexico youre little bitch
3,0,3,0,1,iggy wan na black bad ur white widow hoe
3,0,3,0,1,ik look good dam bitches stop making obv staring loll
3,0,3,0,1,ill call bitch short last resort first resort
3,0,3,0,1,im dope ass nigga bitches hella sober
3,0,3,0,1,im fat bitch
3,0,3,0,1,im hoe forgetting umbrella
3,0,0,3,2,im genuinely getting mad childrens video game mickey mouse darkness big keys
3,0,3,0,1,im gon na hold bitch word
6,0,6,0,1,im watching youre next bitch tried running outside got neck sliced
3,0,1,2,2,im wearing sweater ike degrees house
3,0,3,0,1,im weeaboo trash
3,1,2,0,1,ima beast dese niggas food ima jus eat dat dat pussy bad big poppa gon beat dat
3,0,3,0,1,ima boss ass bitch bitch bitch
3,0,3,0,1,ima groovy type nigguh
3,0,3,0,1,ima knock da pussy like fight night
3,1,2,0,1,imagine white people said honkey instead nigga lol
3,0,3,0,1,imma hit ground work pussy gone come back everytime
3,0,3,0,1,imma tall dread head wit fat face bitch better
3,0,3,0,1,fucking mexico bitches
3,0,3,0,1,order want real nigga got ta real bitch
3,3,0,0,0,real life online follow sorry folks cause look like border hopper dont mean one born raised
3,3,0,0,0,inb unfunny nigger kill
6,0,6,0,1,ion care im wrong bitch dont blow ur horn
3,0,3,0,1,ion care niggas date b bitch make happy cool
3,0,2,1,1,ion hoes really reason worry cheating anything ill cheat left hand lbr
3,0,0,3,2,ion like papoose went lol
3,0,3,0,1,ion sell vics mo ion drink lean mo bitch ion even smoke tree mo
3,2,1,0,0,ion speak flaw niggas thirsty hoes ig boyyyyyy look
6,2,4,0,1,ion trust bitches ion trust niggas
6,0,6,0,1,everyone gon na complete whiny little baby bitch shit lmao
3,0,1,2,2,ghetto grease yo scalp work
3,0,3,0,1,money bitches
3,0,1,2,2,choking awwadorabie want pet monkey
3,0,3,0,1,bitch new transformers hot
6,0,6,0,1,god given right white bitches
3,2,0,1,0,means im following orders subordinate sue ya dyke
3,0,3,0,1,might rain today hmmm dont want look like pussy carrying umbrella around also dont want risk perm getting wet
3,0,2,1,1,bitches need ready fellaz dont play games let high school tease shit last day swag
3,0,3,0,1,friday bitches
3,0,0,3,2,brand new day birds chirpin
4,0,4,0,1,amazing hood bitches wear body head
3,0,0,3,2,awesome people youve known years talk trash behind back ask favors later truly awesome
3,0,3,0,1,ten mins bitch gave min assignment lmfaooooo
3,0,3,0,1,everything cut bitch
6,0,6,0,1,gotten point literally dont care im gon na start punching bitches dont move hallway
3,0,0,3,2,weird outside like yellow
3,0,3,0,1,years bitch still thinks im dont think decline
3,0,0,3,2,either gun sandwich details looking really fuzzy right dont trust police department mo
3,1,2,0,1,ive went fags days happy sad
3,0,3,0,1,jackie peyton fucking bitch omg love though damn thats best shit pulled
3,1,0,2,2,jacob u look like monkey dis
3,1,2,0,1,jacobs like stfu bitch
3,0,1,2,2,janet jacksons nip slip iconic
3,1,2,0,1,jesus christ youre fucking retard believe mercurian retrograde affecting life
3,0,0,3,2,jig levitating rt mashable samsung made fun bendgate galaxy note fails
3,0,1,2,2,jig levitating lousiville
3,0,0,3,2,jm sorry hear rt freeybb im going chipotle first time better trash
6,0,6,0,1,jooooooked rt topmodelciara wdnick old hoes ponk dyke outchea girl talklmao
3,0,2,1,1,casual ghetto family twerk session
3,0,0,3,2,found iubloomington australian president hoosiers team hoosierstate indiana iu iubb big tonight
3,0,3,0,1,got done biking dyke
3,1,2,0,1,like girls cant hoe guys cant hit girl back double standard forever exist
3,0,3,0,1,like made hoes come make yall go away
3,0,3,0,1,made tmobile bitch
3,0,1,2,2,noticed trash notification page clean
4,0,0,4,2,saw words tinker tailor soldier spy muttered aloud jennyyhernandez chellyhernandez
3,0,3,0,1,kicking bitch curb bruh
3,0,3,0,1,killers dont pillow talk wit dey bitches
3,0,0,3,2,kit kats trash
3,0,3,0,1,know dont like cussss yo bitch likely doesss
3,0,3,0,1,kush god bitch
3,0,3,0,1,kyle im hungry quit talking lets go hoe
6,0,6,0,1,label hoe
3,0,0,3,2,last thought bed mock election rd grade voted perot maybe related really big ears idk
3,1,2,0,1,last words bitch nigga lie
3,0,3,0,1,late upload bitches
3,0,3,0,1,laughing inside thinking thats yo bitch ass get fuck boy
3,0,3,0,1,leaving hope hoes
6,0,6,0,1,let hoe ass falcons get steven wackson st rd pick
3,0,3,0,1,life ya professor better know bitch gone test ya
3,0,2,1,1,life great mad day bitch im bless move ur negativity dat way
6,0,6,0,1,like look annoying little year old asking ride haha fuck poser bitch ass
6,0,6,0,1,like bitch pic flirting nowadays
3,0,3,0,1,like bitch wit ass u aint shit
3,0,3,0,1,like slow death isell_pussyebt feel shit load nudes fap one bitch fuck
3,0,3,0,1,like going sensitive lil bitch talk
3,0,0,3,2,like animal crackers legit best snack
3,0,3,0,1,lil bitch
3,0,3,0,1,lil bitch thats make bond aint got tell
3,0,0,3,2,lil spook yung lean robb night
3,0,3,0,1,lil stupid ass bitch
3,0,3,0,1,little stupid ass bitch aint fuckin wit chuuu
6,0,1,5,2,lmao sg roots yellowwhite hair makes look dirty im
3,0,3,0,1,lmao im weakkk takeit_cerious anayalter pussy popz severely lmfaoooooooo
3,0,2,1,1,lmao rt sirrocobama lmaooo rt toekneegx rt peachdulce im hoe im people person
3,0,2,1,1,lmao rt sirrocobama tu madre rt waymothegod nacho doritos trash
3,0,3,0,1,lmao rt thebsharp im years old im tryna fun im hoe
3,0,3,0,1,lmao rt latry nigga ran ponzi scheme hoes
3,0,3,0,1,lmao little bitch know
3,0,3,0,1,lmao slow new day madonna fans huh collaborating siri haha sounds retarded may oray use sound sample
3,0,0,3,2,lmaoooo rt comedytruth girls dont let guy treat like yellow starburst pink starburst
3,0,1,2,2,lmaoooo rt phillytheboss everything bet trash rt mrcook_ brad rt fkinlive white mike bet cant trash
3,0,3,0,1,lmaoooo rt toekneegx lol ok pal rt acehudsonjr bitch gone tell tuh
3,0,3,0,1,lmaooooo rt sirasshole sit ghetto girls seat lunch
3,0,3,0,1,lmaooooo relax rt __j_r ya mark bitch ass roll tide fuck state texas
3,0,3,0,1,lmaoooooo rt westsideallure dude said bitches ny fuck redmans greatest hits
3,1,2,0,1,lmaoooooo eat goal faggot gezus__
6,0,6,0,1,lmfao rt cindielu back dry get shower youre hoe
3,0,3,0,1,lmfaooo officialsmith_ whenever take selfies work always one hatin ass bitch comments talmbout aint workin
3,0,3,0,1,lmfaooo cant yo bitch officially crossed line
3,1,2,0,1,lmfaoooo rt harleyyyquinn_ wiz perfect example fame get bitches looks like typical tweaker homeless woman
3,0,3,0,1,lock bitch keep heat rt ms_marrie shut front door
3,0,3,0,1,lol hoes ive realize dont fuckin need
3,0,0,3,2,lol tweet zebra
3,0,3,0,1,lol rt beautywins youre stupid ass bitch luvgoodspliff remember michael brown feel old yet
3,0,3,0,1,lol rt _mykall bae game amp unknown hoe screaming name loud asfck
3,0,3,0,1,lol bitches aint shit
3,0,2,1,1,lol liked album rt az double album trash sonsmh
3,0,3,0,1,lol hate really dont give shit ive either done nothing bc youre bitch
3,0,3,0,1,lol ok cunt
3,0,3,0,1,lol stupid ass bitch dont fuck w
3,0,0,3,2,lol replaced big yellow chicken homer
3,0,3,0,1,lol unfaithful hoes
3,0,3,0,1,loner stoner tell yo bitch bite da boner
4,0,4,0,1,look bitch right right hannnnnn
3,0,3,0,1,look bitch feet high fashion cuh
3,0,3,0,1,look bitch walking close future husband
3,2,0,1,0,looking like hillbilly matching best goodnight losers
3,0,2,1,1,looks like highlight night getting lewis quick fag outside work shite
3,1,2,0,1,lost couple online matches nhl bitch hit car dad ate pizza one days
3,0,3,0,1,love females hate bitches
3,0,0,3,2,loves day timers always come coloured maps distance charts makes feel far important actually
3,0,3,0,1,lrt im saddened bc tweeting like hoe
3,0,3,0,1,lrt turnup lil bitch
3,0,3,0,1,maddie karissa ireland cierra gotten close id kill bitch tbh
3,0,3,0,1,make ur bitch want
3,0,2,1,1,making sweet love hand cause cant buy hoe tonight
3,0,3,0,1,making shittiest pigs blanket theyre gon na good im tryna impress gordon ramseys bitch ass im trying make poop
3,0,1,2,2,mall fellow ginzos christmas shopping vinnyliarda dimi_artale billythathird fuckdimmy vinnysnotmadon billgetsbuns
3,0,3,0,1,man got ta hang snoop lion aka nemo hoes
9,0,9,0,1,man kills mother reveals shes hiv positive sexthat bitch deserved
3,0,0,3,2,march get mad marchmadness collegehoops indiana iubb hoosiers
3,0,3,0,1,maryjane_militant_que got bomb azz pussy lol
3,0,0,3,2,mashed potatoes string beans yellow rice chicken
3,0,3,0,1,maybe bitches stop talking dude omari one day
3,1,2,0,1,peter always slaying hoes
3,0,3,0,1,loving hoe ah
3,0,3,0,1,complains suburban white girls suburban white girl youre bitch ok u literally proved point
3,0,3,0,1,mickeyblowsyourmind wants skype group bunch offensive new york city queer folk
3,0,3,0,1,might play bk tonight black hoes know still care yal
3,0,0,3,2,might walk dunkin donuts want oreo coffee coolatta
3,0,0,3,2,mimi trash lol
3,0,3,0,1,mmm still hoe
3,0,3,0,1,money bitches bc bitches follow money
3,0,1,2,2,money hoes clothes
3,0,3,0,1,money weed n bitches hanging wit snitches shit wasnt intention
3,0,3,0,1,mother fuxker devil ah lie bitch im truth
3,1,2,0,1,neck back lick pussy crack
3,0,3,0,1,bitch town
3,0,3,0,1,bitch look like black barbie n nigga imma ken doll breath smellin like filet mignon menthols
3,1,2,0,1,bitch stay bitch dont look keep pussy tucked
3,0,3,0,1,bitches getting even badder
3,0,3,0,1,brothers asshat friends think okay vandalize property hes racist wana redneck
3,0,3,0,1,chick badder basic bitches
3,0,3,0,1,dads fuckin dick bitch made ass supper youre allowed come home mad
3,0,3,0,1,drugs green bitches white
3,0,3,0,1,eye got lazy reading looking u bitches flawged lie day
3,0,3,0,1,flow sicker bitch magic johnson lickin
3,0,0,3,2,girlfriend kid eats bacon without dipping tub creamy butter ive laid im like bird
3,0,0,3,2,grandma got rosta colored dress pretty better let borrow
3,0,3,0,1,little sisters kik name thot ass thot sister freak hoes
3,0,3,0,1,main bitch
3,2,0,1,0,mom tried get buy beaner boots bc sale like im mariachi band please stop
3,1,2,0,1,mother raised cunt lol
3,0,3,0,1,nigga bad ass bitch forreal forreal
3,0,3,0,1,nigguh wtf
3,0,3,0,1,pussy pops severely dont
3,0,3,0,1,right ear throbbing harder virgins pussy
3,0,3,0,1,side bitch main bitch cuz main bitch aint feelin nomonomo
3,0,3,0,1,timeline looks thirsty bc basic hoes keep talking bout nigga dont matter ctfuu
3,0,3,0,1,tweets aint shit bitches aint either
3,0,3,0,1,n cant even enjoy reg house hunters fav showsbecause know house hunters international bitch ass comes next
3,1,2,0,1,n following messy gon na die slowly painful lonely ass death bitch
3,0,3,0,1,nasty hoe
3,1,2,0,1,need get sheriff rick show pussy ass police officers boss
3,0,3,0,1,negro always falling asleep
3,0,3,0,1,neither rt derekisnormal justwhyok rt pieceofshittbh ive never nigger cock
6,2,4,0,1,neva bitch nigga dont want problems bro
3,0,3,0,1,never change ill never wife ah bitch bangbros
4,0,3,1,1,never problem girl years school otter looking twat better quit giving looks
3,0,0,3,2,never seen toddler chug water bottle fast lol
3,0,3,0,1,never lie never cry never die gone die love friends love hoes yellow sluts call gold
3,0,3,0,1,never lie never cry never die gone die love friends love hoes yellow sluts call gold
3,0,3,0,1,never lose bitches chasing money priorities
3,0,3,0,1,never trust hoe
3,0,3,0,1,never would put bacon grease face let werewolf eat face save bitch nope nope nope
3,1,2,0,1,nigga paybacks bitch bitch livin debt
3,0,3,0,1,nigga relax lmaosouthsidevic cheat girl regular bitches brainer rt artillery
3,2,1,0,0,nigga u cunt yo fendi clutch
3,0,3,0,1,niggah hurry
3,0,3,0,1,niggas amp bitches dating ugly niggas amp hoes kuz trust em cheat w elite hoes amp niggas
3,2,1,0,0,niggas aint playin gram defense man george need tell bitch ass niggas man
3,1,2,0,1,niggas jus like btchs talking bout hoe right back face dnt come talking bout nan hoe gne b right back fwher
3,0,3,0,1,niggas bugging think bitch aint gunna tell something ha
3,0,3,0,1,niggas get fresh cut snapback match shoes shirtand dont even say waddup pretty bitch next em da bus
3,0,3,0,1,niggas living like hoes dats dey dying bout nothing
3,0,3,0,1,niggas need learn ride homies crew hoes smfh
3,0,3,0,1,niggas stepping still tryna get back day kinda pussy lol
3,0,3,0,1,niggas stay insides hoe shit
3,0,3,0,1,niggas talk bout hoes hoes beds night ctfuu
3,0,3,0,1,niggas w bitch mentalities go
3,1,2,0,1,niggas wait line jordan releases puttin life line jus impress bitches
3,0,3,0,1,rt _sirhampton_ lmfao trash tho rt barack_obutta candy corn js _sirhampton_ _justspeedy hard
3,0,3,0,1,bitch want wear makeup
3,1,2,0,1,flex zone hoe
3,0,3,0,1,hoe shit roxy shit dawggg swear aint knw kia fight
3,0,2,1,1,im weezy bitch im wheezy chronic cough
3,0,3,0,1,lie tho im weak pretty bitch type shit aint really
3,0,3,0,1,need bitch
3,0,3,0,1,paper hoe
3,0,3,0,1,pills jus weed kill dat pussy night damn right sho u right
3,0,3,0,1,pillz jus weed kill dat pussy night damn right show u right
3,0,3,0,1,youre fucking retard thats gon na get fucking date raped frat tonight fun repressed memories
3,1,2,0,1,nobody bout actions pussy
3,0,2,1,1,nobody likes bloody nips
3,0,3,0,1,nobody understands besides day bitch please come back bc im tired females thinking know
3,0,3,0,1,nobody want nigga take expensive date dont expect pussy cause took girl like tf
